reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,translated_content
a5c39b60-181e-467b-9af0-12c2b11b97d2,MHD Wasim Orabi,https://play-lh.googleusercontent.com/a-/ALV-UjVJNI8PIspSvZ_uCs8hPw426P3gdA5vcRejl-g2U6Vux5h5eJI,the best application in Turkey #1,5,0,3.8.9,2021-08-04 12:23:47,,,3.8.9,the best application in Turkey #1
f9d48a7b-7a12-4491-aaef-ac5d10319989,Kagan B.,https://play-lh.googleusercontent.com/a-/ALV-UjXRHk5y25fBps-GP7M2Nh8-ROrIrGS43AWBMYZyiNMMQCTULxU,User friendly simple banking app,5,0,3.8.9,2021-08-04 07:57:56,,,3.8.9,User friendly simple banking app
6f296dd9-a06b-4e13-8d92-1d146bc46673,Erkan Senyegit,https://play-lh.googleusercontent.com/a-/ALV-UjUWU6oMye84xBi_w4JuX45I2umaO-2eJwWDxz7wH1H_uW8prmZnYw,YK Mobil Kolay ve anlaşılır menüsü ile çok beğendim.,5,0,3.8.9,2021-08-03 14:28:24,,,3.8.9,I really liked YK Mobile with its easy and understandable menu.
befc8e89-23b0-4519-9c67-2621606ab601,Sabahattin Atalay,https://play-lh.googleusercontent.com/a-/ALV-UjVcbG4BAZTXJTmQb1vlBxyfjV-jjbnqcm3ugRRN7vDZGJyjpLq8,Very useful.,5,0,3.8.9,2021-08-03 08:15:36,,,3.8.9,Very useful.
dddd09d4-3025-462f-b720-e36aab1f902a,Cem Demircan,https://play-lh.googleusercontent.com/a-/ALV-UjXUaYAivI0y1mlaLAcd6eo0OeHer5zhq7Z7mfrv3wOTZTqLCU2K,Nicee,4,0,3.8.9,2021-08-02 16:35:24,,,3.8.9,Nicee
d02883da-7a45-4a8e-b52d-e6502a55448f,portrego,https://play-lh.googleusercontent.com/a-/ALV-UjXL12rhI_LH6WN7jG00JUIYXWRTpAJOU6usPig5jZ5K3RTzEmY,Great !!!,5,0,3.8.9,2021-08-02 08:40:00,,,3.8.9,Great !!!
6977d07a-ecaa-4984-ad8b-77b888fa2b62,tayyaba shaikh,https://play-lh.googleusercontent.com/a-/ALV-UjVAP33IseGR-n8HpoYP0TIAqBSI4Q2avV0rKsRrT4G0-c_oQykw,Best,5,0,3.8.9,2021-08-01 18:45:18,,,3.8.9,Best
23ab9343-ebbf-466b-87bb-8e682478c4e8,M A,https://play-lh.googleusercontent.com/a-/ALV-UjVsBL3dCxWo8nAg5lR9VcpMEqyaiqUebyDb4JkFqp2XtrIqnm__,SwiftKey klavyesi ile giris sayfasinda full klavye gorunuyor. GBoard gibi sadece rakamlar gorunmesi gerekiyor.,3,0,3.8.9,2021-08-01 13:59:25,,,3.8.9,"With SwiftKey keyboard, the full keyboard appears on the home page. Like GBoard, only numbers should appear."
3d79610f-0c54-43e2-bc75-1f5719454f21,Blînd é CELÂLIYA,https://play-lh.googleusercontent.com/a-/ALV-UjW1sruWXjZj3S-bpd5sHJEYZJTqjTagW8ZkxlM6eeGx7Spof2ZX,Wery easy,5,0,3.8.9,2021-07-31 09:30:53,,,3.8.9,Wery easy
9cba5a5d-0823-403b-a0a5-4278fbe149a0,Fawad Nawaz,https://play-lh.googleusercontent.com/a/ACg8ocLfqydW51gJlsPPpWWZBL2OqsSHwhf_1x3PA4HmZq7OKYVwWw=mo,Çok güzel,5,0,3.8.9,2021-07-30 18:53:40,,,3.8.9,Very good
29202c14-1a63-46ef-8a1a-93b7c893e2d1,Rabea Alkh,https://play-lh.googleusercontent.com/a-/ALV-UjUpboCFcM2ZhS4pjGvOfLxTtUSrm-R0mzTZdmEClQ4TtwTK4bk,Güzel,5,0,3.8.9,2021-07-30 12:34:54,,,3.8.9,Beautiful
5975fb50-b95a-409f-8464-59f5e0cf7aa4,Susan Meighan,https://play-lh.googleusercontent.com/a/ACg8ocIXf2MVaZ7O267722U9G0FX2OyFPVGWPrJi5RRMN_sapAOwQA=mo,Great service,5,0,3.8.9,2021-07-29 14:58:35,,,3.8.9,Great service
abcc6990-b3cf-4ba1-b6b0-d62c04e7f378,Luzviminda Siena,https://play-lh.googleusercontent.com/a/ACg8ocKYxlqBlvQT7trEfROmJPMv0wcXIe2-NN0DlUAE7TT69bFg_g=mo,Fast and easy to use,5,0,3.8.9,2021-07-29 12:22:42,,,3.8.9,Fast and easy to use
dbce82aa-5189-487e-9622-06bf207b9e0c,Alaa Antepli,https://play-lh.googleusercontent.com/a-/ALV-UjUhaSiF8hpSHBMxdkiTKlPAjeTroOPsAJO42HuaW0hHsZ91vXM,Good,5,0,3.8.9,2021-07-29 11:33:53,,,3.8.9,Good
621e3cab-752b-475c-9728-05c21ea4418e,Hamit öz,https://play-lh.googleusercontent.com/a/ACg8ocL7AqIHHVAFUV0LgV6ZrxOeYBJy3aM3eixri60FwF926Wjzfg=mo,Cokniyi yanliz hisse komisuonlari yuksek,5,0,,2021-07-29 10:25:49,,,,"Very good, but the share commissions are high"
442181f4-258e-41be-8d4c-847ed5f73260,Dr Robert Sawyer,https://play-lh.googleusercontent.com/a-/ALV-UjUYf0kONVcNUoW3-SyCZwmRkisZrtmlogMgFqAyZPG6nqsjTb-l,I don't have any complaints. I'm really quite happy with this app.,5,0,3.8.9,2021-07-29 09:36:23,,,3.8.9,I don't have any complaints. I'm really quite happy with this app.
72971227-946c-4fe9-a2e5-368072efa221,Rizza Rubin,https://play-lh.googleusercontent.com/a/ACg8ocJ5wH6JK7_lUEOC1QbcJSq4u6pYhDLkgovIZYk5-onZy--Vdw=mo,"It is easy to use , and I can save my money",5,0,3.8.9,2021-07-29 04:23:15,,,3.8.9,"It is easy to use , and I can save my money"
7565e73d-8f10-43d4-9b22-134eb310083d,Adnan Tavukcu,https://play-lh.googleusercontent.com/a-/ALV-UjUJkenXO08A12Z59TfujnwcnAKmO5hnrJaTXRPWvHzsuV_1jIBd,One of the best mobil bank app.,5,0,3.8.9,2021-07-29 03:32:43,,,3.8.9,One of the best mobil bank app.
e0547a11-5022-4c8d-b21a-63c8d3902c80,Aslı Çil,https://play-lh.googleusercontent.com/a-/ALV-UjUjPocE-LeNn0NbPGiHWgvdpsVtZy4fyHlCoaLnHyIzGikdQspW1Q,Çok güzel.,5,0,3.8.9,2021-07-28 17:31:46,,,3.8.9,Very good.
e47c3719-774d-4f03-851a-07fa1278519c,Fırat Kurt,https://play-lh.googleusercontent.com/a/ACg8ocLj3BggzXI1ACkAO5u_ABAHDSv6VBIYWsT_rT4TNWLcEldcdw=mo,"Online alisverislerde onay islemleri otomotik gerceklesmiyor, sizin application i acmaniz lazim sifirdan.",4,0,3.8.9,2021-07-28 16:07:59,,,3.8.9,"Approval processes in online shopping are not automatic, you have to open the application from scratch."
64cf396f-fe87-4517-a738-18528ee3aecb,Emel Ibrahimova,https://play-lh.googleusercontent.com/a-/ALV-UjUH2z6t-8i1_uZ-EI1SUUZC2mdC_K6hDYHuxC_q_JFkxWgT1AlHBA,Very easy to use,5,0,3.8.9,2021-07-28 15:58:03,,,3.8.9,Very easy to use
b23c674f-7509-4af6-b930-429d23738ef6,Ozan Varli,https://play-lh.googleusercontent.com/a-/ALV-UjVqvc3_EqE70PZIskIKf8jbaOVwP8Oihjd9t1I1bHQUdm0I0JdP,Best banking app experience ever,5,0,,2021-07-28 14:05:39,,,,Best banking app experience ever
eedfffe9-a86c-4050-9aff-6cd3cc6223f1,zien murad,https://play-lh.googleusercontent.com/a/ACg8ocLhVcplFvYyVuJPxxPz-VVkUVYepVM8yJXWRY5pMPX0AK-9Eg=mo,A very good application but it doesn't Supports Arabic language,5,2,3.8.9,2021-07-28 06:18:47,,,3.8.9,A very good application but it doesn't Supports Arabic language
497980c3-b239-4881-b791-35409e9fb406,Goktug Cokal,https://play-lh.googleusercontent.com/a-/ALV-UjUBsd4ltAhSLpf8G-VyxmPDiUE-qeAtH1cDvNqtRRCSUTvWiXrT,Vasat,5,0,3.8.9,2021-07-28 01:55:24,,,3.8.9,Iron
c2f55881-60e2-4319-919b-011af923ee8b,Altan Kurgun,https://play-lh.googleusercontent.com/a-/ALV-UjWQVAOhRElJS73uQXKnR3Jj6A5IDZE_mHBk2z2Nk65V02VUa-cD8w,Çok pratik.,5,0,3.8.9,2021-07-27 14:07:45,,,3.8.9,Very practical.
73932ada-992b-4362-b8fa-cba938c4246e,Jim Lauder,https://play-lh.googleusercontent.com/a/ACg8ocKHNnfFjyW8W4onxbudWx0DGCjbyBdAQcRt9LcO-CUlM86SJA=mo,very safe and easy to use,5,0,3.8.9,2021-07-27 09:53:14,,,3.8.9,very safe and easy to use
afef7d30-94a3-4550-92fb-45d46ac1fa90,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,User friendly and I can do all of my transactions.,5,0,3.8.9,2021-07-27 08:00:23,,,3.8.9,User friendly and I can do all of my transactions.
9c15f60f-ed3f-4ba8-81b6-82507e665d30,Emre Yuce,https://play-lh.googleusercontent.com/a-/ALV-UjWCaBb_FVy-D6tQYDiJZ90dptMVgay_koLSuvky_EysHLKqD-Qa,işlem sayısı çok kısıtlı.,5,0,3.8.9,2021-07-27 07:04:08,,,3.8.9,The number of transactions is very limited.
da25d4c7-6c01-4cd9-a40f-bbe343ea87df,Serkan Sertbas,https://play-lh.googleusercontent.com/a/ACg8ocJo3bh4s--GhaCHGqeB7XlPrh20n0Omm-AGST3t6hH2DytBrg=mo,Uzunca bir süredir NFC ödeme yapamuyorum. Telefonumun modeli Samsung S20+. Yapı Kredi uygulamasının sürümünden kaynaklanıyor sanırım.,3,0,3.8.9,2021-07-26 16:24:32,,,3.8.9,I haven't been able to make NFC payments for a long time. My phone model is Samsung S20+. I think it's due to the version of the Yapı Kredi app.
e7a304ed-c78b-4f53-bc9d-da8266243d7b,Dorukhan Sayım,https://play-lh.googleusercontent.com/a-/ALV-UjWOWnlaSUqcDC7dsFK1Ar3oyiEde_GyVkE268cIIN043MskRutk,müşteriniz olmak istiyorum fakat işlemlerde ilerledikten bir süre sonra uygulama common.error.default hatası veriyor. lütfen yardımcı olur musunuz?,3,0,3.8.9,2021-07-17 14:57:01,,,3.8.9,"I want to be your customer, but after a while the application gives a common.error.default error. Can you please help?"
882a0484-a3fa-4f70-96be-727d8f21168b,Orkhan Maharramov,https://play-lh.googleusercontent.com/a-/ALV-UjWKfErkYfZak6GiS2kjK9pX9z4trqKtcibMSgQzF2Dn_q8RhOVkzw,Hoşuma gitti. Gayet kullanışlı. Başarılar dilerim,4,0,3.8.7,2021-07-17 10:13:02,,,3.8.7,I liked it. It is very useful. I wish you success.
aba63879-9b82-4576-bc0b-c9f92006a8a0,Fish,https://play-lh.googleusercontent.com/a-/ALV-UjUFpVgau5wgkmVxdCOIlfvWB2OEZrRhL2Cj4mpOBpqjeM4ByX0n,#shiba #shibcoin 🔥🔥🔥,5,0,,2021-07-14 19:45:13,,,,#shiba #shibcoin 🔥🔥🔥
63521365-e84e-41fd-8100-3cedb8d658b0,Mesut Erkeç,https://play-lh.googleusercontent.com/a-/ALV-UjWKhDq8CvTTusN2kvcf4sq0o5daZR0ReRRIAME2kzF2pgE6KqKd,Excellent experience.,5,0,,2021-07-13 09:13:40,,,,Excellent experience.
62b81705-d52d-4d52-a9c1-786f74189411,YBP YBP,https://play-lh.googleusercontent.com/a-/ALV-UjUET2gqVhKIXd_SMnIkC8ZPQR0ayIaBoRv5PYjP8lxWaZI9vUzS,So easy to use.,5,0,3.8.7,2021-07-09 07:09:13,,,3.8.7,So easy to use.
340bda84-6716-4ed9-98ed-4dbf4040e46e,Nuri Karaoğlan,https://play-lh.googleusercontent.com/a-/ALV-UjWFCaHiiN8_hqxtedEbbfBm-ORei-oMibCKgrp3Q7T48zLiyvWd,Uygulamaya ilk girdigimde donup kaliyor hicbir islem yapmiyor. Kapatip tekrar girdigimde islem yapilabiliyor.,1,1,3.8.7,2021-07-07 06:25:15,,,3.8.7,When I first enter the application it freezes and does not do anything. When I close it and enter it again it can do the job.
0a1b4914-5c5c-4a13-84ed-0ff9242fbca1,Nesat Ufuk,https://play-lh.googleusercontent.com/a-/ALV-UjWLIT_trOCBeT7-SZ4klYNaOlrYbFnyDg-Mwb3J-Hr3gXMRr2Zs,"When you switch to another app and come back to yapı kredi mobile, it logs you out and you have to login again. This was introduced with the latest release. Please fix this for the upcoming one.",4,12,3.8.7,2021-07-06 14:43:50,,,3.8.7,"When you switch to another app and come back to yapı kredi mobile, it logs you out and you have to login again. This was introduced with the latest release. Please fix this for the upcoming one."
7285d016-7176-4fb4-8ff6-d7ffc42a45bd,owl,https://play-lh.googleusercontent.com/a-/ALV-UjUuqxaxtHpl3CVhQLgL6OS0QnIDvfjaS4KbuspADUL-9F1snw6c,kolaylık.,4,0,3.8.7,2021-07-06 11:03:27,,,3.8.7,ease.
125de9de-7b15-4725-b494-43b416503bf3,Sam Teele,https://play-lh.googleusercontent.com/a/ACg8ocJKEJs-WdYnT0EdzsOgzBnqM1ipZ4_TwwmRY6er5_hODElC3A=mo,Great app,5,0,3.8.7,2021-07-04 07:01:03,,,3.8.7,Great app
9d3c45e1-816e-415a-9d91-846bd341323f,Ahmet Eronat,https://play-lh.googleusercontent.com/a/ACg8ocI5iTPbtqqmItOmoeJEJDmMkelr870ikqcxn13lY9NKUUxhFwA7=mo,excellent,5,0,3.8.7,2021-07-04 04:38:51,,,3.8.7,excellent
6fbaf32c-d018-487c-ad8e-c915e24b6d90,peggy dawson,https://play-lh.googleusercontent.com/a-/ALV-UjX5Gjr-LzbnbGPSjjkCVULax5m0plJN4r7J3dJ-gPJKLkm_VDO8,Gerçekten berbat. Kimlik bilgilerimi girmeme rağmen hata veriyor ve hiçbir iş yaptırmıyor. O kadar uğraştıktan sonra bankaya gidin diyor uygulama işini yapamıyor diye.,1,1,3.8.7,2021-07-03 12:27:45,,,3.8.7,"It really sucks. Even though I enter my ID information, it gives an error and does not do anything. After all that effort, it tells me to go to the bank because the application cannot do its job."
23cb1ff2-9b14-44a9-a248-5f61ebc54b15,Mehmet Salih Akca,https://play-lh.googleusercontent.com/a-/ALV-UjUNH4k9YOPCIIO30hTc0vuuLo-Aknr3ZKFu5DwIJlaq_Lpu4kWQ,"usefull, thanks",4,0,3.8.7,2021-07-02 15:28:51,,,3.8.7,"usefull, thanks"
0223e68d-b2df-4875-b082-9937bb07bed3,Şenol ÇETİN,https://play-lh.googleusercontent.com/a-/ALV-UjUsvXy8l9J6OyzcdC9pKu8Mg9NWj6L-_X_vfl2n4IPB4Z9aqlc1,"İğrenç giriş yapıyorum fakat 10 dakika sonra görüntülüyor.berbat güncellenmesi lazım kesinlikle çok kötü,01. 07.2021 edit👉yurtdışından giriş yaparken her seferinde mobil onay istiyor. Yeni güncellemenizde problem mevcut. Telefonumun çekmediği bölgelerde nasıl giriş yapacağım konusunda fikrim yok. Kredi ödemelerim gecikirse sorumluluk kabul etmiyorum. Tamamen mobil uygulamanızda yaptığınız güncelleme eksiklikleri ile alakalıdır.",1,0,3.4.2,2021-07-01 15:19:52,,,3.4.2,"It's disgusting I log in but it shows up after 10 minutes. It's awful, it needs to be updated, it's absolutely terrible, 01. 07.2021 edit👉When logging in from abroad, it asks for mobile approval every time. There is a problem with your new update. I have no idea how to log in in areas where my phone doesn't have signal. I don't accept responsibility if my credit payments are delayed. It's entirely related to the update deficiencies you made in your mobile application."
bb1eb3ea-9765-44b4-8fde-45be42cc8534,Okan Akçay,https://play-lh.googleusercontent.com/a-/ALV-UjXXwdKkHYKaRCVklfIWVt51NmMhEXzM32JBvNPfX6Muj9417Oll,Ön onaylı kredi istemiyorum. Bildirimini de istemiyorum. Kapatıyorum hala geliyor. O yetmiyor sms i geliyor o yetmiyor mail geliyor. Kredi istersem size söylerim ya. Siz bana sundunuz diye neden kredi alayım.,1,1,3.8.7,2021-07-01 12:55:19,,,3.8.7,"I don't want a pre-approved loan. I don't want the notification either. I close it and it still comes. That's not enough, an SMS comes, that's not enough, an email comes. If I want a loan, I'll tell you. Why should I get a loan just because you offered it to me?"
9be8fb59-525c-4f85-8589-728bb73ba46a,i.cengiz erdogan,https://play-lh.googleusercontent.com/a/ACg8ocJTUBbPmpi8yOFTu3pNQ_R-MLPvz6mlzSxj3iyM0DeKf0U4qA=mo,"After the latest update it is a trouble to switch between different apps. When i copy some iban number or other data from another app to paste, each time i switch the apps yapi kredi app restarts and asks for password again. This makes it hard to use, please fix.",4,12,3.8.7,2021-07-01 08:32:23,,,3.8.7,"After the latest update it is a trouble to switch between different apps. When i copy some iban number or other data from another app to paste, each time i switch the apps yapi kredi app restarts and asks for password again. This makes it hard to use, please fix."
2d629cc2-0599-4f25-a436-00062d11940e,ismail cem güney,https://play-lh.googleusercontent.com/a/ACg8ocLDrKOj3MDUF5fVs32VKlH9FnqsFOp7BJXf2-sf50S3U9zrxQ=mo,Uygulama çok kötü bir yöne evrilmeye başlamış. Her uygulamadan ayrıldığımda oturum kapatılıyor. Belki anlık olarak bir yerden iban kopyalayacağım uygulamadan ayrıldım diye oturum hemen kapatılmamalı timeout koymalısınız. Hem ben bir sürü sorgu yapmak zorunda kalıyorum hemde siz boşuna network trafiğine maruz kalıyorsunuz. Ayrıca hata mesajlarınız hiç açıklayıcı değil diyelim ki havale yapmam gerekiyor ve havale de maksimum limit var Uyarı mesajları beni doğru yönlendirmediği için sorun yaşıyorum,2,0,3.8.7,2021-06-30 09:43:31,,,3.8.7,"The application has started to evolve in a very bad way. Every time I leave the application, the session is closed. Maybe I will copy the IBAN from somewhere instantly, the session should not be closed immediately because I left the application, you should set a timeout. Both I have to make a lot of queries and you are exposed to unnecessary network traffic. Also, your error messages are not explanatory at all. Let's say I need to make a transfer and there is a maximum limit for the transfer. I am having problems because the warning messages do not guide me correctly."
8603cdee-d42c-40c1-a5f8-330a49e03a0e,Eralp Bolkent,https://play-lh.googleusercontent.com/a/ACg8ocIFvESy5QMeE6WH_I4O2YOTJI42Mu453ODrzuJ5_1rEtnPUYg=mo,Very practical and easy to use,5,0,3.8.7,2021-06-30 06:56:17,,,3.8.7,Very practical and easy to use
8b240eea-7aa9-4b53-854a-1bcadb0f760a,Cem Korkmaz,https://play-lh.googleusercontent.com/a-/ALV-UjU-itp3VY7Do0iwAJT7LyKYbLmeBXwkvUU0uAEYEYtOxw1O52Va,Oldukça sade ve kullanışlı bir arayüzü var. Ancak muhtemelen güvenlik protokolleri sebebiyle çok hızlı zaman aşımına uğrayıp seanstan atıyor.,4,0,,2021-06-30 05:03:45,,,,"It has a very simple and user-friendly interface. However, it times out very quickly and throws you out of the session, probably due to security protocols."
d268f820-7f33-4da3-afc8-8a826c5ddf2a,HAFIZ SALiH,https://play-lh.googleusercontent.com/a/ACg8ocLj47xsyn7EYwYD9TdTgCju8EBEyfLFATn-iA8vpTohfsRA1w=mo,Easy to use..,5,0,3.8.7,2021-06-29 20:26:22,,,3.8.7,Easy to use..
a15f0d3c-e556-443d-8523-5755247ec902,Fusun Buyuklu,https://play-lh.googleusercontent.com/a/ACg8ocJK3MLsVFj4wdHbq27ZES6vbT7Jpy-mUqVWYy9HT0uynFAMJw=mo,Her zaman mükemmel ötesi,5,0,3.8.7,2021-06-29 17:27:09,,,3.8.7,Always beyond perfect
1870d428-afa1-4864-b711-07ad918e9fc7,Mert ÖZEREN,https://play-lh.googleusercontent.com/a/ACg8ocKGb1x_Hz6LKnaP_cVocvzKFCIUiKtDFD8MmW_SxvFGPDeJ6gHh=mo,NFC ile ödeme bayılarak kullandığım bir özellikti ancak son zamanlarda okuttuğumda pos cihazları kart okutmam yönünde hata veriyor.,1,1,3.7.3,2021-06-27 23:24:50,,,3.7.3,"NFC payment is a feature that I enjoy using, but lately, POS devices have been giving me an error asking me to read my card."
24a38934-3bed-48b9-8d82-276fde844e29,Alpcan Alper,https://play-lh.googleusercontent.com/a-/ALV-UjWh8TfUEEGlJRKs4va6VBIe6jroxHUUUfCj0TvSkB5z5N2H8JuF,Perfect,5,0,3.8.7,2021-06-27 20:52:54,,,3.8.7,Perfect
6b687792-4e14-40eb-9571-ff72a74f962e,Nadir Celik,https://play-lh.googleusercontent.com/a-/ALV-UjVpiIvDw0q3VVYuc01W9EqpAov7QFeEFA053hzjYHuacUuaVpeq,Yurtdışında bulunanlar için harika bir banka,5,0,3.8.7,2021-06-27 18:43:03,,,3.8.7,A great bank for those abroad
a7893b65-0d32-4bc2-9908-d52ccb268883,Ece Mahmutoğlu,https://play-lh.googleusercontent.com/a-/ALV-UjXoO3Kl5n4qQk9oXW4UiK9k7ky5E1CO_i0Xl59-kR_DvTyIqw8,Gunlerdir uygulama ile ilgili sorun yasiyorum. Ne zaman cozulecek problem? Odemeleri yapamiyorum,3,0,,2021-06-24 10:54:07,,,,I have been having problems with the app for days. When will the problem be resolved? I can't make payments
86834bb3-5a97-46a3-93db-d678971af9e0,Eddie Zandqoy,https://play-lh.googleusercontent.com/a-/ALV-UjX9b27p3SIESHQ4wIf0asaXaYfKXChxlcwU32WYCE-6398l25Ri,"I Dont recommend this bank for Foreigners, they dont give credit cards for non-turkish civilians. Always very busy and too crowded and few employees working. Tavsiye Etmem!",1,1,3.8.7,2021-06-23 07:16:41,,,3.8.7,"I Dont recommend this bank for Foreigners, they dont give credit cards for non-turkish civilians. Always very busy and too crowded and few employees working. Tavsiye Etmem!"
f6bebe03-8495-4f3f-853b-051391292720,Yunus Zubar,https://play-lh.googleusercontent.com/a-/ALV-UjWDrtaGD-7rlY8nmhHf8oq9dfKQBe6XFIGwyR_TA7TesoSIVrU6ag,1 2 haftadır ne giriliyor ne de bir şey yapılabiliyor.,1,1,3.8.7,2021-06-21 07:16:29,,,3.8.7,It has been 12 weeks since I have been able to log in or do anything.
68fd70ef-d728-4d8c-a4dd-250e864ad893,nesrin gürhan,https://play-lh.googleusercontent.com/a/ACg8ocIiD-KOUxjAEfEtsaToVbE3XwoSUhVSwvyH8cpIcxJZ1_FP1Zo=mo,Amazing,5,0,,2021-06-19 23:41:55,,,,Amazing
df0fac66-da76-49b4-9032-55f65c1bbcf0,Hakan Aydin,https://play-lh.googleusercontent.com/a/ACg8ocLGf068INOLrQIETvutgfnqdosfOe3okZC1kOXQH8zD_ZirYw=mo,User friendly 👍,5,0,3.8.7,2021-06-17 07:17:28,,,3.8.7,User friendly 👍
a742f410-c64b-4e5f-bb15-26a25e5cb86a,Tz İn,https://play-lh.googleusercontent.com/a-/ALV-UjWmjA9wv84I4ctEV58if30HXAtQ4wgZkUeeXd0Hc_dz_6a7htn3,Stabil olmayan bir program. En kısa sürede düzeltilmesini umuyorum.,1,1,3.8.7,2021-06-17 06:08:06,,,3.8.7,It's an unstable program. I hope it gets fixed soon.
7a7c8cce-af10-4b32-b16e-209895dd11e2,David Eastmure,https://play-lh.googleusercontent.com/a/ACg8ocKM09uu7ikfawunBulIO2_qQqcnBugCfU-ZzkaI2jNugIFPZA=mo,Good,5,0,3.8.7,2021-06-16 11:29:55,,,3.8.7,Good
0a2b5e30-3a4c-43d5-9ad0-b1daad6e5276,Hasan Kalkan,https://play-lh.googleusercontent.com/a-/ALV-UjVewLjTZsZYlMbJCctfTbnGI5lDTYD-icsTWQP2938OjsghO1w_,Hic beklemeden 2 dk icinde kayit olabildim . Cok iyi sistemleri var bankaya kadar gidip saatlerce sira beklemeye hic gerek kalmadan 2 dk kada istedigim bir seye ulasmak cidden beni mutlu etti.,5,0,3.8.7,2021-06-15 13:27:44,,,3.8.7,I was able to register in 2 minutes without waiting at all. They have a very good system. I was really happy to be able to reach something I wanted in 2 minutes without having to go to the bank and wait in line for hours.
e929fe7c-8057-48b7-a18c-063a81102845,UTKAN SARGIN,https://play-lh.googleusercontent.com/a-/ALV-UjUpDZwSv0dEWP7zfTVdAdQAHRO3MNkr9omST9Hb81uQ5qs2NlIrow,Crashing 😔,4,0,3.8.7,2021-06-14 14:25:23,,,3.8.7,Crashing 😔
5e3c5063-9fa9-4798-aa71-124b005e5c41,Linda Mcdonald,https://play-lh.googleusercontent.com/a/ACg8ocKoMKBFP7f9ww9A5c7vIVkNGKMNNGYmuyWGKpvg-SnZZbO0dQ=mo,Quick and efficient,5,0,3.8.7,2021-06-13 10:57:16,,,3.8.7,Quick and efficient
e498995a-82f3-487a-8e35-5bd88c910e94,Nihal Ahmed,https://play-lh.googleusercontent.com/a-/ALV-UjXUvwvV92OAicMd82adhUUaifVtvDCoeGJ-v3nZNcuHnLr2B1Qd,Good enough,5,0,3.8.7,2021-06-12 09:45:11,,,3.8.7,Good enough
0c4c91be-5fae-4f3f-a171-7a26795c5acb,paul Wheatley,https://play-lh.googleusercontent.com/a-/ALV-UjV_TEXPdbk1WvIFxFeXss0ditxmr3z3nCBgqyFN9Q8agvVctd9DZQ,Perfect our manager Selin Alkya is simply the best .and Yapikredi is excellent,5,0,3.8.7,2021-06-12 03:49:42,,,3.8.7,Perfect our manager Selin Alkya is simply the best .and Yapikredi is excellent
0c5638c0-3da3-4111-9106-49daabdef995,Nezih Kanbur,https://play-lh.googleusercontent.com/a-/ALV-UjWh-SIufpFwQy5DqtYLFWMSjYDUVa260YxhaTT8ITSx8_YlpU0q,"Yattığın yerden para durumunu kontrol edebilmek, bankacılık işlemlerini yapabilmek süper. YapıKredi mobil uygulama arayüzü diğer kullandıklarım arasında en anlaşılır, kolay erişimli olanı.",5,0,3.8.7,2021-06-11 13:49:25,,,3.8.7,It's great to be able to check your money status and do banking transactions from the comfort of your bed. The YapıKredi mobile application interface is the most understandable and easy to access among the ones I've used.
12524fec-c8d7-4147-81f0-790ef9f1d4da,K,https://play-lh.googleusercontent.com/a/ACg8ocI9dwLt17-_LS5yF-LInBxUDT3DjP9p-rqPZjq366kR7eBwQA=mo,"It cannot read the QR code if the surrounding background is dark. If NFC stops working, remove and reinstall the app",1,1,3.8.7,2021-06-11 11:37:02,,,3.8.7,"It cannot read the QR code if the surrounding background is dark. If NFC stops working, remove and reinstall the app"
a4e50438-7013-4b47-b305-9d501e061555,İsmail Ümit Çiçek,https://play-lh.googleusercontent.com/a/ACg8ocJzCyLGmD5kRQTV5dhIYnuRHETp4EXtn6MRRda975zCr7V0Bg=mo,"Fatura öderken ""otomatik ödeme talimatı"" seçeneği aktif olarak geldiğinden 2 yıldız kırıyorum. Bu resmen yanıltarak, tuzağa düşürerek talimat verdirmek.",3,0,3.8.7,2021-06-10 10:27:04,,,3.8.7,"I am deducting 2 stars because the ""automatic payment order"" option is active when paying the bill. This is basically misleading and tricking people into giving orders."
24d7460c-1261-4771-8469-0c41876ae480,Majd Dagistany,https://play-lh.googleusercontent.com/a-/ALV-UjXoDZ2QvRQcY2AVLq_5fnKwY-x81iJAbnVwWqM82ySBUQzvUkYZ,One of the best banks,5,0,3.8.7,2021-06-09 20:15:22,,,3.8.7,One of the best banks
eec166b6-1105-4c2b-b348-14eaf41e1902,Serdar Sengoz,https://play-lh.googleusercontent.com/a-/ALV-UjXho9GV8qXK-gPTxvCEse4X_LZglrylRFM-SWzVHQtMg0NcnXGW,"Kullanımı kolay, görüntü sade.",5,0,3.8.7,2021-06-09 12:49:06,,,3.8.7,"Easy to use, simple appearance."
7dfb0ca3-f39a-469f-b300-ff7ebcd2fbb7,Y. G.,https://play-lh.googleusercontent.com/a/ACg8ocL43LWkAM1_XRkN5pXuqcNc8Dg0YCz8MkX21QudWXH43491_w=mo,It's slow :/,3,0,3.8.7,2021-06-07 08:46:34,,,3.8.7,It's slow :/
